RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024
9,0,California,state,,198015.1547,198676.1815,199561.5926,201480.7301,203703.2429,206098.9425,208636.7292,211296.4294,213974.1062,216515.9144,219020.0443,221467.1546,223542.3247,225592.9966,227897.1569,230753.6835,233617.1263,236230.3431,238685.9981,241058.2056,243364.5981,245530.3163,247578.6407,249503.2612,251068.6383,252653.1884,254492.9569,256957.5639,259831.6965,263024.1938,266717.2977,270706.7578,274744.8317,278589.527,282357.6192,286072.5417,289361.568,292423.1201,295656.4627,299410.8304,303582.3877,307458.1392,311538.1204,315839.1514,320607.9638,325270.5,329760.1625,334093.7775,338561.6789,343583.5192,349317.5111,355895.3435,363462.5931,371899.8781,380554.1666,388850.5894,396728.9555,404301.0831,410990.0576,417466.5565,423248.5656,429498.6017,436052.1121,443447.7003,450643.8675,457319.5227,463687.9528,470133.5698,476598.2559,482946.8898,488108.2991,492684.7537,496497.5069,499915.5203,503190.3383,506143.5368,509054.8287,511066.928,511852.881,511905.2462,510856.8017,509624.8733,508301.7932,507133.9282,506183.9957,505064.9976,503480.687,501432.159,498226.2546,494521.7832,489765.6392,484780.3625,479160.0376,473254.5423,467290.1808,460904.2071,454552.1155,447107.7599,438202.376,427743.4509,416607.6268,405764.0246,394751.9855,384121.5774,374284.9838,365782.2805,357588.5712,349795.8133,342514.5961,337160.5235,332714.5458,328596.7728,324641.4899,321235.0406,318719.5787,316628.5549,314976.5054,314115.4967,315041.9043,317068.1703,319133.8452,320028.5657,321185.9186,322614.4515,324188.4986,324253.4171,323211.36,321307.57,319346.8351,317218.7491,315353.5651,314026.8142,312973.9058,311935.2641,310398.3903,308773.0323,306352.0564,304397.0307,302714.1574,300873.6783,298696.4316,296356.1412,295218.0655,294482.2159,294113.7534,293572.111,292995.6299,292641.2833,292926.2163,294083.3992,295737.8385,298366.5363,301938.315,306497.1934,311462.3065,316735.1657,321656.9734,325994.2661,329692.0162,334086.3256,340140.9647,347474.2168,354861.4995,361910.3043,368817.5746,375626.4538,381335.7824,385962.8088,389302.7368,392014.7608,394493.0032,397568.3935,400888.7056,403592.1484,405334.4445,406881.1394,409480.9612,412774.3752,416442.753,419784.175,422810.2143,425417.8457,427602.1002,429709.0051,432028.4064,434366.1658,436135.2799,437263.4168,438200.6909,439352.8878,440281.5995,441129.1139,444404.4543,450015.2653,456361.6838,461078.1864,464130.194,466851.901,467855.7744,467590.2541,466110.5689,465811.7211,466912.5593,469605.8386,474689.0923,481369.0267,488593.5399,494499.8941,498867.7655,502616.8631,504428.5051,505973.1875,507587.9595,511139.0948,515078.6116,519753.8184,525018.1196,530741.4779,535857.1902,540029.1073,543909.719,547125.1824,549967.4702,553022.1526,556451.571,560217.8038,562892.9478,564440.2438,563877.5222,562133.3387,560259.421,559278.5653,558766.0511,558511.223,559094.9434,560983.9417,563791.5024,567071.0996,570666.9787,574349.6159,577365.9225,579841.9247,582328.9359,584632.1305,585027.3789,583833.9092,583899.2634,587677.6394,595794.5489,606095.3562,617985.4347,629795.023,639616.8612,648178.5655,656039.1724,666229.0002,678185.7929,690843.1779,702028.5692,709404.7163,714059.1039,718125.4591,723847.803,731071.3054,741647.1924,755551.8057,772491.7715,787736.0098,799049.8813,804884.0801,804959.076,799746.2613,791584.9981,784230.8022,778415.1062,773500.2645,765924.0378,758290.8003,752764.7649,752369.9637,755773.3077,761499.1314,769161.5995,777694.1151,785736.5759,792246.6288,796915.0586,800039.2906,800636.1513,800555.7487,802222.8357
54,1,Texas,state,,112291.633,112349.8704,112378.0331,112524.2326,112617.7049,112722.0539,112785.0986,112987.1234,113255.2903,113546.8247,113881.9095,114250.953,114465.8911,114425.5397,114197.5397,114064.2668,114107.5379,114242.8292,114401.1828,114543.3517,114691.0689,114843.5184,114954.4062,115041.5513,115072.4674,115157.5002,115376.5876,115757.8338,116207.1395,116708.3146,117217.0839,117755.8383,118231.1056,118640.6213,118986.2737,119281.4276,119503.7887,119649.9721,119810.8837,120008.189,120236.559,120468.7919,120696.5467,120953.8758,121186.6719,121424.1696,121594.6309,121736.8513,122092.6766,122913.136,124213.5136,125509.5609,126576.8983,127266.4484,127911.9364,128497.1937,129156.6968,129767.6481,130320.1506,130802.4903,131311.8979,131739.7236,132118.8592,132456.8036,132820.4348,133224.6474,133581.244,133915.4694,134243.7855,134512.2836,134825.9018,135081.782,135288.2295,135497.38,135754.5578,136169.0259,136734.2587,137363.0878,137991.7304,138554.3305,139144.3086,139873.6546,140570.2446,141268.6726,141637.2958,141786.847,141769.4347,141984.6875,142378.0463,142897.162,143363.6578,143863.1976,144352.0343,144805.6573,145179.8151,145528.0391,145388.9669,144988.632,144395.3828,144085.405,143862.8291,143661.5293,143493.6865,143138.5296,142629.1957,142025.6424,141442.051,140900.9082,140409.3535,140145.6565,140038.8921,140019.9446,140018.6461,139991.2184,140002.6789,139889.7136,139739.7217,139538.242,139582.5511,139711.8884,139779.6476,139772.5479,139805.3683,139987.612,140197.2548,140247.7306,140006.0211,139533.1624,138972.1647,138403.8823,137814.6095,137302.5968,136858.6323,136388.106,135928.0393,135480.5095,135128.5362,134765.8503,134566.3607,134448.5782,134407.3977,134294.5126,134084.4287,133838.4154,133728.1538,133884.327,134161.0963,134437.6117,134747.0306,135181.332,135671.1798,136036.3744,136351.4024,136668.3171,137035.063,137402.4343,137910.7438,138552.9766,139316.513,140042.5007,140873.9123,141866.9512,142823.0745,143752.656,144478.8351,145305.5023,146059.4167,146905.1267,147896.8787,149019.0371,150150.6046,151134.2804,152128.0564,153137.0876,154284.8818,155317.0507,156227.6193,156873.3291,157691.8598,158647.9159,159847.66,161091.6824,162310.3648,163451.7975,164545.2956,165633.7599,166763.1452,167938.8237,169136.9007,170343.0545,171402.9169,172502.7397,173681.1777,174913.5581,175820.928,176684.8051,177521.4516,178518.6662,179354.5072,180167.8778,181098.1053,182120.1239,183262.9183,184361.1467,185440.6846,186406.2443,187437.3903,188579.8961,189611.5363,190539.771,191254.6165,192011.525,192781.167,193701.5408,194717.483,195848.1511,196972.3225,197991.9339,199181.924,200297.7638,201465.7919,202360.1664,203377.7979,204290.4671,205186.1185,205867.7685,206641.4596,207500.3613,208356.4073,209117.0077,209783.8746,210351.0748,210857.4644,211343.8656,211855.7129,212469.6624,213141.3096,214038.9334,215098.0319,216248.4193,217408.8182,218531.6254,219628.9182,220425.3345,220713.3567,220891.5053,221569.1636,223030.3719,225230.3224,227709.3335,230528.3283,233256.0091,236120.7549,239175.0033,242626.0962,246446.9632,250805.1828,255465.5927,259738.8647,262998.5955,265378.8448,267854.2431,271065.399,274757.897,279615.5032,285052.8735,291206.2461,297172.6443,302646.1303,307417.9147,310320.2552,311237.1153,310567.7732,309597.3324,308563.83,307238.5197,305501.9552,303859.9315,302766.3133,302387.3898,302700.0451,303532.1565,304282.1205,304861.4894,304885.6754,304643.0754,304148.8984,303553.457,303367.3159,303646.873,304537.8776
14,2,Florida,state,,113339.2647,113592.6948,113895.112,114501.2819,115149.7931,115806.0531,116466.9745,117139.3583,117840.4153,118562.7867,119312.8465,120082.6998,120785.6498,121482.0092,122202.8198,123045.9261,123960.0467,124914.7362,125935.506,127014.8004,128126.8986,129242.1799,130316.5849,131373.0144,132327.5388,133206.1921,134066.9203,135033.5453,136093.8493,137202.931,138328.5969,139529.8648,140714.5133,141904.0034,143033.4463,144248.5898,145442.1937,146669.5345,147929.511,149329.6012,150805.421,152279.2769,153749.2868,155268.4884,156849.6463,158461.0748,160045.3884,161573.0332,163029.3796,164470.9745,166044.4738,167851.3423,169967.6329,172378.3498,175064.5575,178030.9049,181036.1389,183917.4887,186615.6821,189358.8953,192176.3577,195180.0198,198547.6513,202518.7559,206942.2447,211761.5076,216925.0212,222286.2846,227541.359,232396.3605,236927.2256,241212.7858,245157.1922,248803.7649,252546.6275,256700.3757,260682.9596,264008.1849,266266.8196,267734.1684,268319.578,268282.0865,267828.7427,266994.9815,265960.6019,264890.7017,263720.726,262414.9201,260699.0626,258468.3304,255684.3553,252547.8875,249333.6191,246006.0109,242563.4446,239042.1524,235301.6204,231614.3517,227701.1899,223887.6539,219747.059,215716.3951,211576.7121,207294.2501,202967.9245,198594.5727,194260.6401,190083.6814,186139.026,182660.9966,179412.6557,176162.9695,173024.8554,170027.3149,167510.4691,165204.3635,163092.4326,161306.6191,160149.3058,159313.7723,158678.5848,158121.9763,157755.4554,157428.7222,156985.4614,156301.6758,155321.9202,154080.2052,152695.4815,151262.2171,149787.8187,148363.8172,146929.5175,145571.3822,144190.8699,142844.7837,141499.2093,140285.5481,139172.473,138291.4655,137618.6122,137213.2603,136976.9465,136845.9785,136830.3301,136935.353,137121.3998,137485.498,137921.0258,138514.4478,139103.7269,139641.0611,140214.9469,140930.6534,141969.2122,143373.822,144976.427,146611.8861,148292.1049,150050.3803,152062.6833,154055.643,155986.3073,157824.7921,159580.7039,161432.7605,163082.7937,164793.5299,166414.7869,168123.806,169699.3469,171068.1407,172407.7036,173496.4567,174625.8447,175593.3096,176620.5821,177494.6985,178583.3218,179880.0351,181296.177,182550.1145,183657.4839,184785.675,186085.5581,187428.6506,188954.3231,190532.6424,192260.111,194045.2242,195776.5946,197379.7145,198886.8845,200320.8327,201612.2356,202974.1686,204361.9167,205867.0343,207219.5238,208601.0017,210150.5919,211839.5998,213380.7037,214686.2951,215861.6373,217176.5839,218698.2849,220320.9041,221767.4572,223228.0502,224580.9119,226071.727,227542.7888,229129.9146,230765.8519,232462.21,233993.7529,235331.801,236650.9902,237957.1933,239323.4373,240506.1032,241964.6707,243397.2244,244833.3031,246038.2653,247286.7821,248621.6531,249812.0249,250914.6168,251699.6929,252303.8867,252646.4702,253099.7131,253670.618,254440.5091,255207.0707,256204.4707,257544.6486,259186.2698,261155.7465,263038.1963,264715.7321,265783.4944,266117.6818,266319.2917,266993.9791,268747.2706,271527.8265,274792.3549,278588.3063,282363.1264,286354.6742,290387.5799,294648.7897,299250.3682,304717.9617,311318.1555,318003.265,323842.0757,328506.261,333091.2651,338266.2824,343886.0922,351064.6422,359494.2997,369480.2806,379848.256,389686.7204,398296.0177,404057.3012,406834.0003,406933.988,406150.0439,405100.3561,403969.5973,402418.1691,401193.2854,400764.2416,401237.3497,402333.8078,404067.1029,405892.9084,407688.6381,408964.9709,410165.4031,411272.1294,412356.2228,413230.7848,414160.0216,415200.7977
43,3,New York,state,,137303.2376,137762.7903,138210.1116,139179.1679,140187.5961,141281.588,142247.3496,143091.7437,143831.2257,144629.1052,145605.2905,146683.2735,147710.1522,148542.7793,149277.8754,150053.5832,150936.1256,151926.4424,152981.871,154089.7332,155179.0814,156326.2041,157529.3164,158805.4946,160043.7697,161174.2938,162142.336,163121.7994,164165.5065,165367.3414,166658.8851,168085.3222,169550.3556,171011.276,172449.4612,173948.2217,175403.3854,176788.3745,178223.2167,179632.6332,181069.5671,182494.798,183980.5378,185722.7659,187667.545,189695.625,191450.3202,193012.34,194513.2693,195928.1912,197094.395,198267.7904,199661.1972,201404.7068,203354.992,205363.1498,207433.2655,209442.2404,211466.7644,213405.5466,215259.143,217060.7494,218683.6962,220393.2312,222208.4989,224119.8178,226128.5099,228232.0609,230441.0321,232676.9155,234696.8821,236680.5896,238401.5427,239958.764,241300.1254,242501.6664,243638.2142,244781.6231,245862.5129,246854.6072,247529.8016,248061.5691,248402.5701,248714.9985,248963.055,249154.8379,249378.1316,249438.0363,249592.1782,249663.108,249767.1493,249895.6804,249927.769,250113.4694,250290.9945,250388.3868,250447.7046,250322.3528,250215.6507,249925.6458,249472.3001,248801.0939,247908.4011,246907.9506,245776.4854,244405.2277,242901.3155,241479.7389,240188.4478,239120.6333,238183.9064,237430.1265,236712.0966,235947.232,235155.8618,234319.5152,233615.6886,233075.7661,232734.3569,232524.199,232351.2133,232353.1231,232463.1356,232881.5552,233334.5267,233858.5502,234142.9826,233986.399,233414.5354,232461.8087,231524.1603,230617.1253,230000.0213,229510.1853,229156.7465,228695.7429,228221.3196,227555.36,226910.9492,226267.4722,225675.0349,225090.5557,224469.7398,223946.1043,223493.5318,223349.9131,223551.141,223913.6292,224213.8341,224336.5597,224323.8786,224111.4494,224021.6177,223891.7344,223916.0228,223990.062,224464.1755,225201.6648,225957.2201,226653.5235,227345.7452,228241.6649,229037.5444,229749.5438,230222.1011,230775.0816,231238.2934,231663.0688,232123.7036,232706.8709,233543.4968,234452.3389,235474.2022,236140.3072,236608.878,236871.2335,237284.3329,237564.7845,237993.2935,238444.8517,238936.5632,239359.3874,239670.0993,240083.1857,240680.9453,241363.9048,242188.8579,243227.8162,244619.5251,246139.4878,247383.0843,248387.0754,249176.6606,249859.895,250183.2864,250674.3203,251347.9482,252415.7389,253229.863,253813.0055,254278.737,254987.2337,256078.038,257576.1287,258973.9398,260144.3311,261029.0362,262283.0729,263590.6268,264868.563,265962.1205,267137.8394,268356.083,269592.4663,270555.8882,271283.9765,271720.768,271915.0335,272669.9051,273790.957,275646.6159,277462.1145,279642.4933,281709.0835,283505.7187,284613.9461,285461.9587,286155.5751,287323.8024,288840.6742,290692.4123,292282.4455,293372.4097,294488.0656,295603.549,296905.0233,297822.32,298811.3872,300063.5346,301555.7254,303264.5103,304874.1108,306481.1369,307923.8065,309015.756,309730.7931,310458.9233,311852.8331,314651.7697,318516.1753,323311.5186,328426.8598,333270.2803,338184.883,342753.8716,347296.9588,352035.4412,357044.8311,361413.5295,364317.7126,365810.2094,367300.144,369360.6421,371907.6261,375341.0018,379427.4072,384593.9726,390104.97,395570.8858,400948.4983,404842.6868,406678.7599,406283.102,405334.4807,404430.0516,403602.8161,402959.9878,402826.5611,404011.0653,406462.5614,409599.2537,412988.7024,416287.3219,419532.6442,422364.0383,424681.102,426802.6191,428963.0222,430993.7309,433358.1959,436305.1973
47,4,Pennsylvania,state,,99025.3162,99234.43088,99433.49757,99837.06062,100249.2385,100670.2414,101116.6574,101545.3376,101981.5999,102399.6515,102862.7627,103343.7656,103820.0355,104253.1558,104685.9515,105149.3272,105592.2593,106045.2187,106531.6145,107067.4277,107609.0277,108107.5422,108614.3935,109094.2053,109570.7933,110043.3032,110534.6458,111075.0857,111665.1567,112316.2327,113046.0702,113870.3987,114724.2622,115561.0254,116279.4297,116962.2297,117615.5117,118272.4602,118899.8835,119563.9953,120380.3442,121368.7428,122454.9559,123500.9912,124528.9494,125499.2673,126376.6737,127155.6937,127846.9163,128647.6907,129452.2187,130346.6732,131402.5846,132648.5305,134109.9018,135529.7285,136950.8598,138192.8773,139455.0497,140684.8141,141943.6701,142966.0823,143946.1907,145017.665,146301.1075,147787.2837,149376.7974,151044.8638,152610.5351,154037.2484,155346.6793,156577.6281,157674.7247,158631.8345,159530.9233,160480.9838,161543.7568,162706.6012,163779.0278,164647.1655,165254.3788,165734.1218,166121.7636,166450.9117,166781.7493,167174.5762,167664.4107,168118.7236,168550.926,168879.1627,169230.692,169491.0036,169628.0312,169717.9493,169826.4186,169912.1015,169875.278,169848.3297,169782.5712,169727.4987,169520.1294,169196.2268,168627.5109,167880.5044,167089.3635,166403.7717,165757.7437,165061.3701,164349.5147,163883.3366,163649.7076,163507.7896,163260.1535,162925.6208,162562.4617,162137.6887,161737.3989,161461.2034,161404.8495,161492.2752,161742.3932,162091.0675,162579.6345,163056.8865,163377.6843,163442.1893,163204.7646,162743.5065,162052.462,161232.773,160328.223,159473.2192,158730.0741,158124.104,157659.8009,157164.5658,156597.1765,155872.8051,155152.7507,154553.0752,154125.1712,153769.3596,153413.0379,153063.9449,152761.2245,152699.9193,153031.5878,153517.3764,153982.108,154167.1191,154243.9576,154111.9677,153990.8196,153818.8072,153703.4224,153625.3513,153618.0278,153625.0763,153849.1254,154279.765,154926.2731,155474.362,155642.5303,155707.0288,155630.2779,155840.5779,155986.2337,156192.021,156324.2376,156413.3072,156505.3512,156741.2834,157183.1294,157655.3493,158150.4972,158390.553,158408.6226,158069.0324,157857.7052,157827.953,157899.0938,157944.8057,158141.3628,158572.2265,159178.1012,159719.0157,160359.8614,161094.5157,161816.4985,162361.0157,162633.5312,162991.0816,163486.4099,164000.4829,164045.6394,164032.9738,164229.6307,164738.3684,165139.2244,165541.1898,166049.0959,166691.178,167268.3358,167919.4574,168493.3021,169003.5182,169391.3803,169835.9017,170307.5822,170805.5229,171329.379,171906.958,172553.184,173340.5691,174270.6303,175200.6147,176032.5723,176753.1628,177752.4292,178703.1975,179459.1173,179839.8905,180227.1947,180671.7007,181085.627,181311.6922,181570.7503,181929.8061,182598.2113,183615.7202,184695.969,185572.8512,186146.0565,186766.0819,187462.8451,188198.7468,188868.2675,189711.4948,190780.8492,191936.3585,193038.0261,194197.9856,195453.4661,196874.549,197742.9483,198114.8176,198449.3918,199522.5652,201763.9057,204559.4471,207881.6921,210998.2978,213876.6496,216690.5188,219604.5509,222570.1842,225526.4723,228628.234,230844.3027,231638.5143,230758.9955,230056.7583,230116.2097,231071.7434,233473.5928,237014.1648,241453.5752,245438.8248,248485.8207,250837.4627,251727.4715,251494.1016,250494.7374,250160.2655,250335.7788,250535.543,250372.797,250003.3837,250187.2283,251014.3627,252542.7877,254338.5155,256071.8615,257725.2134,258989.6578,259818.7535,260308.0526,260751.6522,261279.8746,262139.5301,263466.1189
21,5,Illinois,state,,126916.0561,127017.1357,127235.5725,127748.6327,128357.3356,129044.4091,129795.6388,130856.4974,132099.5037,133536.5038,134622.156,135479.1944,136081.7819,136703.2648,137378.6812,138067.0565,138887.4517,139754.6394,140649.6416,141735.587,142982.1317,144422.6054,145510.589,146305.6034,146843.7807,147496.1961,148296.9645,149043.1069,149834.0503,150619.8903,151574.0752,152779.9814,154109.575,155545.1919,156538.7818,157397.8921,158073.2921,158932.4594,159757.0418,160669.7971,161529.0652,162375.2528,163186.6536,164322.1068,165713.7218,167254.0206,168415.4648,169314.8519,170127.7228,171034.6794,171973.7209,173011.735,174176.1087,175517.6811,176825.2135,178257.7398,179645.9722,181150.3231,182432.2285,183683.7748,184733.4907,185899.1727,187071.4473,188356.5974,189671.6716,191001.1096,192279.4691,193677.4812,195276.0479,197016.0494,198402.3188,199584.6464,200616.8585,201759.5456,202928.1814,203974.1751,205026.7374,205797.7118,206393.0193,206840.446,207201.2832,207487.0498,207746.4691,208086.9204,208603.5235,209111.4528,209516.3897,209705.9281,209734.5492,209614.0259,209332.5164,208969.1447,208402.6026,207768.8138,207096.5465,206302.8283,205441.8171,203809.7039,203013.3004,201575.4693,201019.0914,199341.0009,198199.0112,196134.1458,194349.6214,191978.6029,189753.9289,187177.7133,184409.1108,182193.9908,180035.7937,178633.4738,176994.7106,175654.7565,174348.8391,173154.8569,171573.0248,170052.1033,168598.398,167858.0268,167129.9163,166764.4174,165957.78,166060.5882,165786.4706,166142.4221,165036.231,164049.549,162454.8844,161155.7385,159372.9369,157631.6815,156064.527,154832.6721,153937.4881,152860.4503,152041.7193,151007.3478,150399.5148,149542.1114,148718.4493,147310.0094,146162.0062,144737.6602,143813.9809,142928.2251,142476.7584,142119.9891,141887.0638,141958.3253,142232.756,142383.6126,142467.6378,142330.5264,142064.7117,141785.9797,141774.1514,142235.6524,142944.1056,143941.0384,144788.6664,145811.6297,146673.1202,147821.7026,148844.4431,150148.1085,151265.0013,152350.5223,153116.2602,153914.2234,154539.1357,155217.6198,155986.5558,156877.1293,157849.058,158617.2475,159144.2566,159413.4458,159674.719,159986.9427,160168.7701,160114.5632,160256.9461,160613.6029,161362.1888,162000.7712,162666.7831,163274.5551,163986.8739,164955.9604,165845.0642,166706.3876,167521.9329,168408.3648,168995.8489,169516.9388,170020.3535,170651.0749,170947.0889,171175.1989,171366.7057,171909.7081,172548.1418,173446.3722,174386.5077,175447.7755,176601.9291,177537.9658,178232.8477,178477.2782,178625.2621,178804.4632,179405.1252,180250.0717,181309.4826,182373.6904,183508.9363,184478.6589,185580.2968,186364.1878,186984.3046,186949.0445,187008.5363,186908.1103,187017.5129,186991.2885,187179.0338,187588.89,188437.9576,189709.8772,190977.8683,191967.5118,192431.0266,192669.5155,192606.3926,192573.6332,192393.7949,192520.3896,192883.7295,193575.7111,194569.2809,195737.9469,196915.0443,197800.5169,197998.5379,197793.2637,197626.6933,198246.5805,199998.5955,202343.298,205109.078,207705.9348,210257.2385,212999.2988,215793.8809,218496.8847,220986.6653,223575.7113,225692.881,226897.1165,227035.4711,227221.2699,227979.7156,229472.1477,232122.6585,235808.7945,240258.2257,244349.5977,247128.3167,249042.2966,249497.2632,249015.6394,247610.1295,246665.893,246109.6223,245864.4278,245397.9455,245312.8497,245820.6429,247216.2052,249046.7549,251150.3835,253111.8963,254982.5041,256340,257450.0064,258280.8283,258985.9953,259567.4109,260729.7623,262740.9079
